"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"6691fbc3e33ff438151ff6b5";"Eté culturel 2024";"ete-culturel-2024";"";"https://www.data.gouv.fr/datasets/ete-culturel-2024";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Afin de favoriser la participation à la vie culturelle, le ministère de la Culture apporte son soutien à des projets culturels et artistiques organisés pendant l’été.  Lancé en 2020, l'Eté culturel est une opération nationale visant à soutenir des propositions artistiques et culturelles (concerts, représentations, ateliers, projets participatifs, etc.), toutes disciplines confondues, ayant lieu en juillet et août. Ces projets peuvent être proposés par une association, un particulier, une collectivité (territoriale, régionale, départementale, communale), un établissement public ou bien un organisme privé.   L’opération se décline en « Vacances culturelles » en Outre-mer. **Pour[en savoir plus](https://www.culture.gouv.fr/catalogue-des-demarches-et-subventions/appels-a-projets-candidatures/ete-culturel).**";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2024-07-13T04:00:03.858000";"2025-10-23T10:03:58.891000";"culture,ministeredelaculture";"False";"4";"4";"geojson,zip,json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1977";"715"
"6691fbc4e33ff438151ff6b6";"Journées européennes du patrimoine 2024";"journees-europeennes-du-patrimoine-2024";"";"https://www.data.gouv.fr/datasets/journees-europeennes-du-patrimoine-2024";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Pour sa 41e édition, les Journées européennes du patrimoine seront organisées les vendredi 20, samedi 21 et dimanche 22 septembre 2024 et auront pour thèmes « le patrimoine des itinéraires, des réseaux et des connexions et le patrimoine maritime ».  **Pour[en savoir plus](https://journeesdupatrimoine.culture.gouv.fr/).**      Ce jeu de données est mis à jour quotidiennement.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2024-07-13T04:00:04.863000";"2025-10-23T10:04:00.045000";"culture,ministeredelaculture";"False";"4";"4";"geojson,zip,json,csv";"";"";"";"";"";"0.78";"0";"0";"1";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2805";"983"
"67b94bd15afb2aa0b8e26089";"Données enquête utilisation des archives recherche universitaire";"donnees-enquete-utilisation-des-archives-recherche-universitaire";"";"https://www.data.gouv.fr/datasets/donnees-enquete-utilisation-des-archives-recherche-universitaire";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Cette base de données a été réalisée dans le cadre de l’enquête sur la pratique des archives par le public des étudiants et des enseignants-chercheurs, menée entre 2023 et 2024 par le service interministériel des Archives de France (SIAF) et qui a recueilli **830 réponses**. Ce travail est une prolongation de l’enquête « [Deux milliards de clics. Enquête sur les usagers en ligne des archives ](https://francearchives.gouv.fr/fr/article/339905146)» et a donné lieu à la publication du rapport intitulé « [L’avenir de la consultation des archives dans la recherche universitaire ](https://francearchives.gouv.fr/fr/article/763470835)» en juin 2024. Le jeu de données, qui comprend les 830 réponses, est constitué des informations suivantes :  - Le genre, l’âge, le lieu de résidence, le niveau d’études et la discipline du répondant  - Le statut du répondant : étudiant, enseignant-chercheur à l’université, doctorant…  - Les types d’usages des archives : en cours, pour de la recherche - Le rapport aux services d’archives : image de l’institution lors de la première venue, image actuelle, niveau de connaissance des fonds, qualité des relations avec le(s) service(s)…  - Pour les cours : le type de travail et de cours dans lequel il y a eu recours aux documents d’archives, les corpus utilisés…  - Pour la recherche : les corpus utilisés, le temps passé pour la recherche, les conditions d’accueil dans le service d’archives… - Les typologies de corpus utilisés et leurs modalités d’accès  - Les raisons de l’absence de recours aux sources d’archives pour des cours et des recherches. Les variables CNU, Département, STATUT_BIS, HDR, etc. en première ligne du tableur sont générées par le logiciel d’enquête. Elles sont explicitées dans la deuxième ligne.  Les deux premières questions sont des questions dites « filtres ». Elles permettent de s’assurer que le répondant s’inscrit bien dans le public ciblé par l’enquête. Si ce n’est pas le cas, il est automatiquement renvoyé à la fin du questionnaire.  Toutes les questions ne sont pas visibles par l’ensemble des répondants ; différents parcours sont en effet possibles : ils sont déterminés par le profil du répondant (cf : se référer au questionnaire ci-dessous qui donne la clef de lecture des variables de la base de données).";"";"irregular";"License Not Specified";"";"";"";"";"False";"2025-02-22T04:00:17.243000";"2025-10-23T10:04:01.410000";"archives,culture,enquete,ministeredelaculture";"False";"3";"2";"pdf,json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1269";"204"
"67e59fbaa773f001a9710519";"Compar:IA";"compar-ia";"";"https://www.data.gouv.fr/datasets/compar-ia";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"[Compar:IA](https://comparia.beta.gouv.fr/) est un comparateur d'IA conversationnelles (une ""chatbot arena"") développé au sein du Ministère de la Culture avec une double mission : * Former et sensibiliser au pluralisme des modèles, aux biais culturels et linguistiques et aux enjeux environnementaux des IA conversationnelles. * Constituer et publier des jeux de données de questions et de préférences utiles à des fins d'observation des usages et d'amélioration des IA conversationnelles en français. Le comparateur compar:IA est développé dans le cadre de la start-up d'Etat compar:IA (incubateur de l'[Atelier numérique](https://www.culture.gouv.fr/Thematiques/innovation-numerique/Aides-a-l-innovation-et-a-la-transformation-numerique/L-Atelier-numerique#:~:text=L'Atelier%20num%C3%A9rique%20est%20l,engager%20personnellement%20pour%20le%20r%C3%A9soudre.) et [AllIAnce](https://alliance.numerique.gouv.fr/)) intégrée au programme [beta.gouv.fr](https://beta.gouv.fr) de la [Direction interministérielle du numérique (DINUM)](https://www.numerique.gouv.fr/dinum/) qui aide les administrations publiques à construire des services numériques utiles, simples et faciles à utiliser. Lien vers l'arène: comparia.beta.gouv.fr Lien vers le dépôt Github du projet: <https://github.com/betagouv/ComparIA> Pour en savoir plus: <https://www.comparia.beta.gouv.fr/a-propos> Les données collectées via compar:IA sont publiés dans trois jeux de données : * **Conversations compar:IA** : Jeu de données de l'ensemble des questions posées et réponses reçues sur la plateforme compar:IA. * **Votes compar:IA** : Jeu de données regroupant les préférences exprimées par les utilisateurs après une conversation entière. Les votes permettent de comparer deux modèles lorsqu'aucune réaction n'a été donnée sur des messages individuels. * **Réactions compar:IA** **:** Jeu de données regroupant les réactions des utilisateurs de compar:IA à l'échelle d'un message. Il reflète les préférences exprimées au fil des discussions, message par message.  ";"";"monthly";"Licence Ouverte / Open Licence version 2.0";"";"";"country";"Monde,France";"False";"2025-03-27T18:58:02.464000";"2026-01-05T02:01:36.231000";"agents-conversationels,agents-conversationels-intelligence-artificielle,artificial-intelligence,betagouv,culture,culture-numerique,direction-interministerielle-du-numerique-dinum,donnees-ouvertes,ia,langue,langue-francaise,langues,llm,ministere-de-la-culture,ministeredelaculture";"False";"4";"3";"parquet,csv";"";"";"";"";"";"0.89";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"3905";"475"
"67f7424b137aad8bcb9ac731";"Données du système de déclaration de billetterie du spectacle vivant Sibil";"donnees-du-systeme-de-declaration-de-billetterie-du-spectacle-vivant-sibil";"";"https://www.data.gouv.fr/datasets/donnees-du-systeme-de-declaration-de-billetterie-du-spectacle-vivant-sibil";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Le dispositif SIBIL (ou Système d’Information BILletterie) a été conçu en 2018 par la direction générale de la création artistique du ministère de la Culture afin de faciliter la transmission des données de billetterie des entrepreneurs du spectacle vivant, encadrée par la loi du 7 juillet 2016 relative à la liberté de la création, à l’architecture et au patrimoine (LCAP). À la fin de chaque trimestre civil, avant le dixième jour du mois suivant, tous les entrepreneurs de spectacles, responsables de la billetterie, doivent transmettre dans Sibil les données relatives aux représentations du trimestre écoulé. Celles-ci sont recueillies par le département des études, de la prospective, des statistiques et de la documentation (DEPS) du ministère de la Culture, qui en assure le traitement, dans le respect du secret statistique et des autres secrets prévus par la loi, garantissant leur anonymat et leur confidentialité. Pour des raisons ayant trait au secret des affaires, le détail des spectacles et des représentations déclarées a été exclu de cette diffusion, selon l’avis n° 20235072 du 12 octobre 2023 de la Commission d’accès aux documents administratifs, à savoir les champs relatifs à la billetterie, aux tarifs et aux recettes : « total billetterie » ; « total recette TTC » ; « prix moyen total billetterie » ; « nombre billets plein tarif » ; « recette plein tarif » ; « prix moyen plein tarif » ; « nombre billets abonnements », « forfaits et adhésions » ; « nombre billets exonérés ou gratuits ». Ces données donnent également lieu à des publications annuelles de la part du DEPS téléchargeables sur le site web du ministère de la Culture.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"True";"2025-04-10T04:00:11.071000";"2026-02-02T06:04:58.578000";"culture,deps-doc,ministeredelaculture";"False";"4";"3";"pdf,json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"1";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 1, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2707";"335"
"6811a04691e247a5e4622e11";"Manuscrits de pièces de théâtre du 19e siècle conservés aux Archives nationales";"manuscrits-de-pieces-de-theatre-du-19e-siecle-conserves-aux-archives-nationales";"";"https://www.data.gouv.fr/datasets/manuscrits-de-pieces-de-theatre-du-19e-siecle-conserves-aux-archives-nationales";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Les [Archives nationales](https://www.archives-nationales.culture.gouv.fr) conservent une collection de plus de 28 000 manuscrits de pièces de théâtre soumis au bureau de la censure théâtrale (ministère de l'Intérieur) au 19e siècle. Ces œuvres représentées dans les théâtres parisiens entre la fin du 18e siècle et 1906 n’ont pour la plupart jamais été éditées.  Les différents inventaires et bases de données internes, fruits notamment des travaux en partie publiés par Odile Krakovitch, sont désormais consultables en ligne sur le portail documentaire de l’institution.  Les données sont également accessibles via ce jeu de données structurées qui regroupe en un seul ensemble les notices descriptives de la collection. Sont indiquées pour chaque manuscrit les informations suivantes :   * Titre principal de la pièce ;   * Titre complet ou variante ;   * Théâtre de la représentation ;     * Auteurs : d’après les éléments des bases internes des Archives nationales ;     * Auteurs normalisés : harmonisation des auteurs lorsque possible et alignement avec Wikidata ;   * Année de la 1ère représentation ;     * Date(s) de la 1ère représentation ;   * Date normalisée de la 1ère représentation ;     * Genre théâtral ;   * Subdivision de la pièce ;   * Édition : existence d'une version publiée ;     * URL de la notice descriptive sur le portail des Archives nationales.    Un jeu de données connexe rassemble plus spécifiquement les [pièces de théâtre écrites par des femmes](https://data.culture.gouv.fr/explore/dataset/pieces-de-theatre-ecrites-par-des-femmes-et-representees-a-paris-1809-1906).";"";"irregular";"Licence Ouverte / Open Licence";"";"";"";"";"True";"2025-04-30T04:00:06.744000";"2025-10-23T10:04:06.981000";"19e-siecle,20e-siecle,archives,culture,litterature,ministeredelaculture,paris,spectacle-vivant,theatre";"False";"2";"2";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1459";"110"
"683e7360559798dcce88e12e";"Activité temporaire en France d’entrepreneurs de spectacles établis hors de France";"activite-temporaire-en-france-dentrepreneurs-de-spectacles-etablis-hors-de-france";"";"https://www.data.gouv.fr/datasets/activite-temporaire-en-france-dentrepreneurs-de-spectacles-etablis-hors-de-france";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"**Règle de diffusion des données** : Le tableau n’intègre que les informations au statut ""transmis"".  **Chercher l'information envoyée à l'Etat par une entreprise :**  Pour retrouver un numéro de dossier cliquer sur l'icône grise à droite de ""\_id"" dans la première colonne.&#x20; Compréhension du numéro de dossier :  * IE signifie que le déclarant est établi dans l'espace économique européen (EEE), hors France ; HE signifie qu'il est établi hors de l'EEE. * Ces lettre sont suivies de la date de dépôt de la déclaration. Pour retrouver une entreprise déclarante, cliquer sur l'icône grise à droite de ""déclarant"" dans la quatrième colonne. **Contenu de la base de données :** Les entrepreneurs de spectacles établis hors de France peuvent exercer temporairement en France, sous réserve d'avoir informé l'Etat (la direction régionale des affaires culturelles - DRAC-, via un formulaire en ligne) de cette activité au moins un mois au préalable.  Lorsqu'ils sont établis hors de l'espace économique européen, ils doivent en outre avoir établi un contrat avec un entrepreneur de spectacles vivants titulaire d'une licence d'entrepreneur de spectacles vivants en cours de validité, et avoir adressé ce contrat à la DRAC. Le tableau de la présente base de données, mis à jour quotidiennement, donne la liste de ces déclarations à compter du 01/06/2025. **En savoir plus sur la réglementation :** Pour en savoir plus sur la réglementation relative à ces informations, consulter la plateforme des entrepreneurs de spectacles vivants, et notamment la fiche n° 7.  <https://www.culture.gouv.fr/thematiques/theatre-spectacles/pour-les-professionnels/plateforme-des-entrepreneurs-de-spectacles-vivants-platesv/fiche-7.-je-suis-entrepreneur-de-spectacles-non-etabli-en-france.-la-reforme-a-t-elle-un-impact-sur-moi>  **Contenu des colonnes du tableau :**  _Pour chaque déclaration, le tableau comporte les données suivantes :_ _- numéro de déclaration_ _- statut de la déclaration_ - _catégorie d'activité concernée par la déclaration (pour les définitions juridiques et pratiques des catégories de licences, voir fiches 2.1, 2.2., 2.3_ <https://www.culture.gouv.fr/thematiques/theatre-spectacles/pour-les-professionnels/plateforme-des-entrepreneurs-de-spectacles-vivants-platesv#chapitre-ancre4> _)_ _- déclarant (raison sociale ou nom)_ _- pays d'établissement principal_ _- région de la première représentation de spectacles vivants en France_ _- début de l'activité en France (peut être antérieure à la première représentation)_ - *fin de l'activité en France.* ";"Liste des déclarations d'activité en France d'entrepreneurs de spectacles vivants établis hors de France et prestant service en France temporairement.";"daily";"Licence Ouverte / Open Licence";"";"";"fr:region";"France";"False";"2025-06-03T04:00:32.688000";"2026-02-01T16:03:25.339000";"culture,culture-base-reference,diffuseur,entrepreneur-de-spectacles,espace-economique-europeen,exploitant-de-lieu,informations-hors-france,international,ministeredelaculture,organisme-culturel,prestation-de-service-en-france,producteur,spectacle-vivant,spectacles,tournees,union-europeenne";"False";"1";"1";"csv";"";"";"";"";"";"0.89";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1018";"68"
"68be9c274be3f141b3470701";"Contrôle de la presse française en langue étrangère (1890-1940)";"controle-de-la-presse-francaise-en-langue-etrangere-1890-1940";"";"https://www.data.gouv.fr/datasets/controle-de-la-presse-francaise-en-langue-etrangere-1890-1940";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Les Archives nationales conservent une collection de près de 400 périodiques français allophones (en langue étrangère) diffusés en France, principalement dans l'entre-deux-guerres. Cette collection (non exhaustive des titres potentiellement existant) provient des bureaux de la direction de la Sûreté générale (ministère de l'Intérieur) en charge du contrôle et de la surveillance de la presse. Beaucoup de ces périodiques n'ont diffusé que quelques numéros avant de se voir interdire par arrêté du ministère de l'Intérieur. Les éventuels exemplaires présents dans les dossiers d'archives sont donc rares, les titres n'ayant souvent pas fait l'objet d'un dépôt légal auprès de la Bibliothèque nationale de France. L'inventaire décrivant l’ensemble des dossiers des bureaux de la direction de la Sûreté générale (ministère de l'Intérieur) en charge du contrôle et de la surveillance de la presse est [en ligne](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_061535) sur le portail documentaire des Archives nationales. Ce jeu de données liste, par titre, les périodiques en langue étrangère imprimés en France contrôlés par le ministère de l'Intérieur, qu'il s'agisse de simple surveillance (dossiers ouverts par le Contrôle général des services de police administrative) ou d'un contrôle pouvant mener à l’interdiction (dossiers ouvert par le bureau chargé du contrôle de la presse). Cette liste a été constituée pour faciliter la recherche multicritères et les possibilités de comparaison avec d'autres corpus (notamment le catalogue de la Bibliothèque nationale de France). Le jeu de données contient les champs suivants :&#x20; * Titre du périodique * Langue * Lieu de publication * Date de création * Date du contrôle (par le ministère de l'Intérieur) * Interdiction : oui / non * Date d'interdiction * Exemplaires AN : nombre d'exemplaires conservés dans le dossier aux Archives nationales * Numéros : numéros et dates des exemplaires conservés aux Archives nationales * Volume du dossier : nombre de feuillets dans le dossier aux Archives nationales * Cote AN : référence(s) du ou des dossiers aux Archives nationales * URL SLV : lien url vers la notice descriptive sur le portail documentaire des Archives nationales * BNF : lien url vers la notice descriptive dans le catalogue de la Bibliothèque nationale de France * URL Gallica : lien url vers la version numérisée sur Gallica le cas échéant * Geo point : coordonnées géographiques du lieu de publication ";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"fr:commune";"France";"True";"2025-09-08T09:04:39.669000";"2025-10-23T10:04:09.615000";"20e-siecle,archives,culture,france,histoire,ministeredelaculture,presse,presse-etrangere";"False";"1";"1";"csv";"";"";"";"";"";"0.89";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"863";"23"
"68e3b8f62e94755428f0270a";"Corpus de documents numérisés des Archives nationales ";"corpus-de-documents-numerises-des-archives-nationales";"";"https://www.data.gouv.fr/datasets/corpus-de-documents-numerises-des-archives-nationales";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Les [Archives nationales (France)](https://www.archives-nationales.culture.gouv.fr/) mettent à disposition du public des millions de reproductions numériques de documents d'archives (textes, photographies, cartes et plans, dessins et estampes, etc.). Ces documents sont consultables et téléchargeables sur le portail documentaire de l'institution ([salle de lecture virtuelle](https://www.siv.archives-nationales.culture.gouv.fr/)). Ce jeu de données ""Corpus de documents numérisés des Archives nationales"" recense les documents d'archives numérisés accessibles sur le portail des Archives nationales. Il est constitué des champs suivants : * **intitule** : intitulé du corpus numérisé * **url\_SLV** : URL de l'inventaire et des images sur le portail documentaire des Archives nationales (parfois multivalué, avec séparateur |) * **support\_origine** : support à partir duquel la numérisation a été réalisée (document original - couleur - ou microforme - noir et blanc ou niveau de gris) * **nombre\_vues** : nombre d'images (approximatif, à partir des tableaux de récolement de numérisation voire du nommage des fichiers) * **cotes\_concernées** : référence des documents numérisés aux Archives nationales (cotes d'archives, racines de cotes ou groupes de cotes) * **statut\_archives** : statut des archives (publiques, privées ou mixtes). Les documents d'archives publiques sont librement reproductibles et réutilisables (sauf droits de propriété intellectuelle détenus par des tiers, notamment pour des photographies ou affiches récentes). Les archives privées peuvent être soumises à autorisation pour reproduction et réutilisation (voir au cas par cas dans l'inventaire - champ url\_SLV) * **type\_document** : index type de document (multivalué, séparateur |) * **theme** : index thématique   (multivalué, séparateur |) * **lieu** : index géographique * **periode** : index par période chronologique (siècle et événements particuliers ; multivalué, séparateur |) * **personne** : index des personnes concernées (individu ou famille ; multivalué, séparateur |) * **fichier\_xml** : lien de téléchargement de l'inventaire d'archives au format XML * **observations** : observations éventuelles. Contient notamment la ou les racines de nommage des fichiers images (présents dans les fichiers XML) Des mises à jour seront faites 2 fois par an avec l'ajout de nouveaux corpus d'archives numérisées accessibles en ligne. Voir aussi : [conditions de reproduction et réutilisation des Archives nationales](https://www.archives-nationales.culture.gouv.fr/quelles-sont-les-modalites-de-reproduction-et-de-reutilisation) *Publication 14/10/2025 : première version du jeu de données avec 507 entrées.* ";"";"semiannual";"Licence Ouverte / Open Licence version 2.0";"0401-01-01";"2000-12-31";"fr:departement";"Monde,Union Européenne,Algérie,France";"False";"2025-10-06T12:41:26.091000";"2026-01-29T12:42:43.100000";"archives,archives-nationales,archives-numerisees,culture,histoire,ministeredelaculture,patrimoine,patrimoine-numerise";"False";"3";"1";"txt,csv,pdf";"";"";"";"";"";"1.0";"0";"0";"1";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 1, '2026-01': 0}";"1";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1246";"148"
"68f89f4286ea08466bdef24a";"Base des lieux culturels ouverts";"base-des-lieux-culturels-ouverts";"";"https://www.data.gouv.fr/datasets/base-des-lieux-culturels-ouverts";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"La Base des lieux culturels ouverts recense les lieux culturels recevant du public, avec des informations sur leurs catégories : musée, centre d'art, théâtre, parc et jardin, bibliothèque, site archéologique…\ Le ministère de la Culture a pour objectif de mettre à disposition ces données de référence, avec trois enjeux : * Découvrir les lieux culturels ouverts français. * Favoriser l'usage, le partage et la circulation des données de la Culture. * Fiabiliser la collecte et la mise à jour des données dans un outil unique. La Base des lieux culturels ouverts a initialement été alimentée à partir de plusieurs jeux de données spécialisés du ministère de la Culture, rassemblés et retravaillés. Des lacunes et erreurs peuvent subsister.\ Des mises à jour participatives s'effectuent en ligne sur le site : \ <https://basedeslieux.culture.gouv.fr>\ Les informations soumises sont vérifiées par des modérateurs en administration centrale et en direction régionale des affaires culturelles. ";"La Base des lieux culturels ouverts recense les lieux culturels français recevant du public, tels que musées, centres d'art, théâtres, parcs et jardins, bibliothèques, édifices remarquables…";"daily";"Open Data Commons Open Database License (ODbL)";"";"";"poi";"France";"False";"2025-10-22T09:09:22.369000";"2026-02-01T17:43:57.365000";"acces-public,culture,culture-ouverte,lieux-culturels,ministeredelaculture,patrimoine,tourisme";"False";"1";"1";"csv";"";"";"";"";"";"0.89";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1";"1";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"426";"46"
